UniqueCount	AmbigCount
0	3862
0	3832
0	3243
0	2979
0	3218
2	1637
2	2405
1	2706
0	3445
0	3363
0	3539
0	3680
0	3261
0	3407
1	3670
0	3613
0	3386
0	3836
1	3694
0	2865
0	3281
0	3389
0	3679
0	3694
0	3647
0	3759
0	3111
0	3237
0	3384
0	3541
0	3661
0	3216
0	3355
0	2707
0	3347
0	3212
0	3170
0	3448
0	3417
0	3413
0	3229
0	3188
0	3674
0	3370
0	3155
0	3181
0	3102
0	3357
2	1366
0	3348
0	3377
0	3113
0	1779
0	3291
0	3533
0	2892
0	2948
0	3540
0	3594
0	2875
1	3248
0	3181
0	2922
2	3025
0	2567
0	1658
0	2630
0	2460
0	2044
3	19
7	2339
0	2352
0	2402
0	1856
0	1549
0	1811
0	771
0	1948
0	1304
21	23
0	737
27	5
1	525
54	7
3	65
3	1488
1	999
5	382
0	619
0	1454
1	558
0	543
0	414
0	55
3	50
0	235
0	329
11	8
0	283
0	424
0	207
0	383
0	131
0	427
0	735
0	280
0	693
0	689
0	329
0	690
0	735
0	318
0	293
0	124
0	79
0	29
0	127
0	24
0	44
0	157
0	151
3	135
0	450
0	61
0	53
0	115
0	78
0	498
0	98
0	112
0	430
0	29
0	17
0	19
0	198
0	7
0	280
1	0
0	344
0	1799
0	257
0	323
0	340
0	343
0	345
0	652
0	1488
0	1487
0	291
0	602
0	222
0	238
0	512
15	86
0	138
0	207
0	203
0	225
1	526
148	1287
0	48
58	1233
13	87
0	324
0	351
0	345
0	328
0	293
0	323
0	331
5	423
0	0
0	0
0	0
0	0
2	3704
0	80
0	2815
1	3254
0	2390
0	2229
1	2065
1	895
0	1287
0	1287
8	139
0	691
3	687
0	407
0	3707
0	0
0	0
0	0
0	4
0	7
0	6
0	0
0	0
0	0
0	0
0	0
12	17
0	0
0	1
0	0
0	1
0	0
0	0
0	1
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	79
0	189
1	183
154	257
16	102
0	20
2	16
1	150
0	176
0	0
1	82
0	82
0	52
0	54
2	14
0	7
0	3
0	4
0	0
0	0
0	0
10	29
0	116
0	0
0	175
0	160
0	0
0	0
0	0
0	0
0	0
0	188
4	2041
0	1404
3	311
2	1417
13	168
0	91
1	2178
0	180
0	292
0	1376
6	2
0	391
27	1258
24	56
2	89
0	2178
11	0
30	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	64
1	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
95955	3523
113122	30440
551892	121622
131947	2713
13355	240
107789	24741
216237	6041
30917	244
39347	338
337180	2831
170932	1564
1398	25
176759	1514
0	0
60	1345
9	81
1	1
0	0
0	57
1	9
0	2
0	1
0	1
0	1
0	1
1	1
0	141
0	157
0	162
0	43
0	50
0	37
0	41
2	30
0	36
127	1045
2	1052
0	902
2	669
58	335
9	164
0	170
0	0
0	1
0	1
0	1
2	51
0	2
0	24
0	11
0	21
0	51
125	297
4	268
10	3
0	178
0	149
2078	29
0	6
1	6
0	3
0	3
0	3
0	3
0	1
0	1
0	3
744	282
0	115
0	211
0	43
0	34
0	201
0	36
1	40
0	201
1	4
20	30
2	581
3	631
28	496
16239	171
0	316
1	14
0	316
366	321
0	315
0	12
2	18
258	80
0	64
1	12
1	155
1	518
0	164
25	194
0	512
0	136
0	518
9	453
0	388
0	188
3	11
3	16
0	13
1	132
0	33242
14	1024
0	32278
59	6155
82	20737
5	23673
19	28664
0	31598
4	21055
0	12680
1	15369
0	18526
2	19191
0	23085
41	12151
0	16442
0	12954
1	12200
0	13414
0	7543
0	7046
0	5860
0	6614
0	5139
0	3370
0	165
0	32269
0	0
0	0
0	0
0	0
4	138
0	143
0	22
1	7
2	30
0	1318
0	1185
0	1312
151	876
0	836
3	218
0	45
3	116
0	1247
0	823
0	3
0	3
0	0
0	3
0	0
0	0
0	3
1	3
0	1
0	1
0	7
0	2
0	7
13	130
25	4025
0	1135
2	19
0	1492
0	1445
0	1345
0	109
0	34
0	22
0	305
0	3804
0	3757
0	3657
2	200
0	1491
1	1425
1	12
0	59
5	61
0	226
0	228
0	226
0	126
0	186
0	127
0	356
6	375
0	31
0	359
6	50
19	72
2193	2271
7	13
0	2252
0	381
2	870
1	3986
1	4052
8	114
4	705
8	133
6	343
0	311
1	109
9	362
1	322
0	196
2	226
0	177
0	129
0	774
0	870
0	771
813	751
3	658
0	532
0	161
3	487
0	515
33	407
1	339
4	411
0	431
0	226
0	383
0	93
0	116
0	47
0	412
1	547
1	85
0	373
1	99
0	150
0	95
0	515
0	112
0	187
0	54
0	265
0	0
0	0
0	0
0	0
0	0
289	995
177	965
6	282
0	404
0	193
0	415
0	240
0	12087
331	3340
0	12260
0	1272
0	278
0	151
283	2820
0	61
31	117
0	1447
2	2465
0	2648
99	7
2	46
31	2479
4	69
0	31
0	2047
11	2150
0	2034
0	1496
0	1094
0	1029
3	603
7	239
0	231
0	156
0	137
29	167
3	74
6	64
1	4
0	0
0	0
0	0
0	0
0	0
19	364
606	297
0	321
9	394
0	26
4	25
0	168
0	9
0	31
1	17
0	228
0	54
0	54
32	54
0	11
1	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
10	1652
433	1518
0	1478
33	1191
0	148
0	1981
0	1866
0	1940
0	1917
0	1859
0	1816
0	1788
0	1635
0	1877
0	1629
2	408
0	1760
0	1667
0	1918
0	1839
0	1756
0	1826
0	1621
0	1731
0	1411
2	763
0	1710
0	983
0	1539
0	1645
0	1537
78	1503
1	37
5	1468
3	4
0	142
1	984
0	779
0	791
0	697
0	277
0	569
2	663
1	589
1	406
0	139
0	171
0	291
0	286
0	118
0	154
0	80
0	26
0	52
0	661
1	994
10	7
0	7
0	5
0	5
37	0
0	13482
0	12545
2	91
0	353
1	1297
1	506
0	907
1	632
2	1082
12	971
10	400
0	1854
1	1668
1	1665
0	489
1	110
6	224
0	413
2	159
11	401
3	74
5	375
1	64
0	801
71	349
0	256
0	39
14	26
1	918
0	1174
1	1185
0	1034
4	1094
17	535
8	265
34	106
1	26
6	70
0	44
0	23
3	3
1429	17948
30	17923
5	1297
1	1262
24	1308
81	32
0	11
16	59
0	1281
6266	81234
14	27970
0	4948
33	47665
0	725
61	37596
0	50
0	225
15	303
1	98
170	282
1	179
0	139
0	22
1	287
1	417
0	2
0	117
0	25
9	114
0	16
1	121
0	118
4	119
0	117
0	8
18	90
0	62
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
75	1119
36	980
16	492
70	38
0	37
2	482
4	3352
12	1773
7	2044
14	3527
0	3576
1	433
0	601
5	437
0	567
0	132
1	277
2	345
0	282
0	41
0	171
15	168
0	2683
0	2416
1	1634
0	2375
3	2563
12	34605
0	4179
0	34833
0	6046
0	4963
0	2131
0	33945
0	3288
0	19157
1	1856
0	2197
0	2989
0	2202
4	1332
0	17722
1	1489
0	1729
0	1517
0	3671
4	1017
0	1951
1	1986
0	2992
1	466
0	1534
0	22569
1	2397
0	2382
0	1365
0	3390
42	226
0	34692
2	1812
4	2526
7	1702
0	2667
5	1378
0	4129
3	3375
0	2500
0	1627
2	5014
0	3455
0	2454
0	2355
0	3329
56	317
0	1970
1	33707
0	2956
0	4124
1	450
0	3643
0	2291
0	2796
0	2714
0	4471
0	7555
0	34148
0	2004
0	1518
0	2108
0	2148
0	33540
0	34109
0	32280
0	1356
0	5671
0	2908
0	1544
0	1323
0	1570
0	822
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	649
0	5
10	626
0	15
0	54
0	179
0	186
0	60
0	253
0	249
4	200
4	718
30	57
0	724
0	724
1	722
0	123
0	714
1	709
19	773
0	196
19	169
8	190
3	412
6	302
0	148
0	292
1	145
5	290
0	290
0	117
0	221
0	71
0	142
0	47
242	262
0	236
13	108
3	213
0	210
0	75
0	42
6	57
1	37
0	24
3	13
2141	686
0	649
2	433
4	474
0	90
2	65
12	9345
15	5729
0	81
0	130
24	607
18	80
7	250
1	42
15	911
2	143
6	325
7	1008
4	115
0	107
2	9315
169	1417
2	1374
4	348
65	97
0	164
0	627
24	86
16	104
0	429
17	309
0	262
1	105
4	5316
31	5219
6	1858
0	3046
0	4838
17	5128
2	0
1	812
0	1049
148	329
4	133
0	34
5	160
66037	2409
2	1725
62	777
17	774
0	64
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	194
0	1470
0	279
0	1243
29	144
0	335
3	1373
0	689
7	11
2	202
0	1204
37	182
0	295
0	84
0	367
0	167
0	379
0	285
0	1146
8	412
13	742
1	458
0	386
0	19
3	1404
30	1268
1	151
0	206
0	81
5	5
7	2
17	728
11	3
0	137
97	2
18	178
101	195
0	1304
97	551
0	168
0	365
0	387
2	338
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
156	4
4	3392
5	3267
0	3201
10	475
15	67
3	43
102	45
1	32
3646	2172
0	2019
0	691
0	94
0	57
9	96
39083	1390
0	0
0	0
0	0
0	0
1	296
2	343
0	232
0	106
0	112
0	131
0	82
0	230
0	108
0	93
0	88
0	73
0	62
0	73
0	1
0	0
0	0
0	0
0	4
0	4
0	4
0	0
0	1
0	4
0	4
0	4
5	965
110	1408
0	377
1	380
44	1041
0	300
0	0
0	0
20	239
0	210
0	224
174	202
2	14
4	31
0	191
0	0
35	6
0	58
1	32
13	32
0	1041
174	935
4	1054
0	941
0	77
0	284
11	104
13	68
2861	286
2	88
15	163
498	450
1	440
37	30763
18	11715
354	21274
11	5417
0	27503
103	29849
0	9514
68	16454
0	7355
3	17044
0	28448
4	18712
6	22332
228	22928
11	9546
0	2869
2	10730
4	15111
0	17891
0	2192
37	8
0	559
0	662
0	662
0	626
1	633
1	151
2	625
1	321
0	589
6	517
0	478
3	316
1	419
0	293
0	257
185	462
0	362
1	347
0	70
0	54
0	1
0	1
0	14
0	101
1	39
0	32
0	154
4	190
2	320
0	294
0	358
0	500
0	980
8	4
0	1751
0	435
1	221
13	1869
2465	5564
4	3147
0	5499
0	1077
1	4721
5	2183
9	0
0	1
0	1
0	0
0	0
31	169
1	51
0	84
1	137
0	83
0	79
0	3
1	2
2	91
17	114
30	114
0	0
0	34
0	28
0	0
0	1
0	38
0	30
0	33
0	42
0	2
0	42
0	0
0	0
0	0
4	886
0	536
0	123
0	469
0	386
0	4029
0	4177
14	4452
10	1129
0	271
0	326
1	23
0	520
1	297
0	247
0	240
0	0
0	120
0	66
1	1
0	4466
2	1547
4	2207
16	5558
0	3477
0	5066
1	390
5	676
15	427
0	3959
9	1195
0	1203
0	541
0	234
102	286
0	285
36	175
1	80
0	82
1	69
2	92
0	48
9	30
294	429
0	366
22	476
5	128
0	87
0	651
3	651
0	137
3	147
1	587
0	413
2	23
0	484
11	596
0	189
0	43
1	94
0	105
1	234
0	215
0	6
209	126
0	7
0	2501
7	2562
0	2431
0	1973
1	2076
0	2269
0	2468
2	2328
0	1417
12	1724
4	516
0	732
0	469
1	2455
0	1934
0	2006
5	1782
1	1812
28	80
0	124
0	58
0	123
0	106
3	51
0	0
3	1
3	2
0	2
0	2
0	2
0	2
0	2
44	1450
22	1733
22	42
0	574
4	658
89	684
118	317
117	77
2443	2518
31	2389
17	247
19	20
39	21
506	1919
1	1001
208	1002
0	28
0	131
3	159
1	11
1	160
0	171
0	3
0	340
0	38
8	46
0	92
0	415
0	591
0	608
1	1312
0	411
1	472
456	1428
1	599
0	590
3	105
0	102
0	535
0	84
5	121
0	5
0	166
1	45
2	65
0	541
0	570
0	2
0	0
0	0
0	4
0	4
0	0
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	1
0	2
0	0
0	0
37	6
0	2
1	1
0	2
0	2
0	1
1	1085
0	12
28	116
1	1073
0	810
0	1060
78	722
0	256
1	152
0	796
2	863
5	186
0	266
0	979
0	317
0	643
9	495
127	1035
15	176
0	136
6	925
0	808
40	888
0	779
0	812
1	146
0	594
1	461
0	566
0	126
0	434
1	13
0	251
6	52
4	57
16	46
0	91
40	88
0	69
17	232
0	299
12	461
35	335
8	384
0	212
5	386
2	329
0	301
0	328
0	275
1	34
5	42
2	308
24	332
16	7
1	150
259	288
0	148
0	166
0	174
1	3
0	28
0	20
1	18
7	1
4	5
0	2
0	32
0	0
0	0
0	0
0	35
0	31
0	31
13	162
0	80
0	82
0	80
2659	130
0	107
1	272
2	141
0	202
0	174
0	35
1	140
5	86
0	33
0	47
4056	1116
0	951
0	996
2	36
3	133
5	33
1	7
0	61
2	20
3	0
477	373
0	371
5	0
1	0
9	208
0	162
1	372
2	0
0	400
0	565
0	594
3	25
1	2109
0	2245
0	2310
0	1650
1	1194
0	2086
3	849
0	2103
0	2385
0	2202
5	2390
0	2905
1529	3491
0	414
0	0
0	1
0	9
1	9
0	0
0	9
0	9
0	9
0	9
0	9
0	2
0	4
0	0
0	31
0	14
0	35
0	6
0	3
0	34
0	35
0	34
0	34
3	7764
4	7766
40	2910
84	5203
0	732
4	130
2	180
0	418
2	311
4	478
10	192
1	732
1	890
1	413
0	346
0	659
1	657
0	707
0	653
1	669
0	589
0	548
10	522
5	474
0	343
0	199
8	48
1	19
0	3
0	80
17	741
0	310
14	1590
115	1299
0	136
7	1260
9	1263
0	116
0	120
0	42
0	168
0	203
0	120
1	813
0	124
0	106
60	2363
452	2366
0	2103
0	842
0	488
3	213
0	818
0	842
0	802
0	478
804	983
0	621
5	235
10	701
18	387
17	901
1	336
2	61
0	693
1	0
0	2
0	0
0	4
0	4
0	4
0	4
0	2
4	0
0	0
0	0
258	6024
35	1399
1	111
2	266
0	453
0	364
0	5901
592	6
489	172
8	19
0	140
0	66
47	54
1	37
0	50
0	20
0	29
3	8
3	18
14	2344
17	2221
18	22
39	1678
4	1465
0	1400
3	1817
21	121
0	162
0	111
0	29
289	266
0	231
2	460
0	613
3	407
5	1263
10	1277
23	1283
0	427
0	513
1	532
0	269
0	237
0	392
21	538
2	342
0	1
0	1457
0	1176
8	206
3	846
19	371
0	1587
3	923
0	0
0	3
13	4
0	454
0	2
0	1
0	2
0	1
0	0
0	1
0	2
0	0
10	84
0	67
0	23
0	16
0	9
0	84
0	3
0	2
0	2
0	0
0	0
0	3
14	90
0	149
0	253
14	113
1	189
0	380
6	418
0	408
23	83
11	134
3	110
0	40
4	175
0	222
1	801
9	25
4	159
0	123
17	135
7	460
2	324
0	894
16	289
21	1571
1	399
5	425
52	1027
0	903
0	365
3	7587
0	7658
0	7945
1258	8536
0	8482
8356	1613
0	169
2	914
62	514
6	4
24	514
6	521
68	4492
49	9977
0	7868
7	35
6	114
0	302
0	461
20	542
33	621
12	495
12	4457
4	482
7	528
117	686
3	252
32	351
4	215
1	67
21	9974
33	3120
22	2358
66	3971
26	443
5	160
1	176
1	177
0	158
5	58
0	45
0	24
1	3108
12	53
1	61
0	914
0	45
0	1334
0	37
60	30
0	173
0	66
55	1383
0	3308
1	5
0	38
599	403
2	151
2	271
0	9
2	414
0	130
0	126
2	19
0	62
0	33
11	2
1	115
0	119
3	128
0	189
0	192
0	186
0	0
0	185
0	20
0	30
0	52
0	181
0	154
0	10
0	8029
0	7189
0	8260
0	8257
3	876
0	1154
1	1292
0	839
0	11155
1	131
0	642
0	8
0	9552
19	428
138	12093
0	1
0	1
0	1
2	11722
5	7539
12	16
0	855
2	4369
3	1052
19	7675
0	0
0	0
0	0
0	0
18	54
0	138
2	85
0	5
2	236
1023	929
1	687
486	1348
0	855
4	755
0	452
2	824
0	504
0	80
0	48
0	81
1	53
0	129
0	165
1	36
0	80
0	31
0	29
0	0
2	10
1	4
0	5
0	768
4	1162
0	2585
3	313
1	2571
0	1275
1	5346
140	7087
6	7497
309	18934
12	18264
23	4006
2	153
0	4023
1	2514
7	83
35	4086
0	7
0	342
2	6
0	4
0	546
2	546
0	256
508	446
594	561
2	28
0	49
0	169
2	797
3	789
0	755
0	772
1	69
0	96
1	46
1	2260
1	30
0	0
0	2354
1	624
0	740
0	2901
0	1390
4	810
81	1113
65	1061
7	878
11	597
1	600
1	583
0	723
0	751
2	695
12	101
0	77
0	12
13	66
0	118
3	481
0	74
0	51
18	343
0	288
1	102
0	87
0	74
0	85
3	234
2	68
0	137
1	172
0	109
1	90
4	68
0	20
0	21
0	27
0	22
31	5092
0	4702
33	5308
321	3642
0	5626
0	0
0	0
0	0
0	0
0	0
0	0
0	130
0	25
0	171
2	288
0	156
3	187
0	82
0	108
12	225
0	311
1	243
2	341
1	386
1	469
0	562
1	433
4	530
0	612
1	410
1	379
2	405
76	552
4	405
53	625
4	104
0	134
0	148
1	316
2	18
0	985
7	484
32	610
10	488
0	767
0	239
0	85
4	50
0	126
3	99
0	145
10	26
3	68
2	17
3	184
16	38
0	96
0	171
0	431
2	454
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
8	1
0	0
1	6
15	98
0	198
1	7
0	315
26	594
26	568
6	69
0	233
0	600
1	867
3	1143
0	1422
189	1654
11	4871
4	5808
1	5923
57	5006
2	5669
0	63
6	40
1	40
0	0
0	2
0	2
0	2
0	56
3	107
0	211
0	27
0	28
1	30
3	16
47	254
0	20
3	252
0	20
2	274
26	188
1	80
0	124
283	460
6	343
0	3238
6	718
0	1533
0	903
0	2741
0	3267
0	47
44	3099
0	1022
37	2985
0	3239
0	1745
1	86
39	862
0	1627
0	1534
0	30
0	1416
14	3370
1	676
3	42
0	2
0	188
1	247
321	258
0	1683
16	1010
1	132
806	1713
58	1582
0	175
15844	331
35	0
408	2
3	861
25	289
0	413
17	1076
28	277
0	755
0	410
0	2403
0	74
5	375
2	446
2	358
3	103
14	457
3	7368
31	7325
23	23
1	38
0	330
117	353
0	39
0	78
5	78
14	71
1	338
0	326
0	496
13	296
0	531
2	651
1	651
0	552
0	531
1	554
1	1085
0	1014
0	832
0	842
0	325
0	613
0	578
2	533
1	449
0	5
0	259
0	204
0	1
5	1306
5	1341
3	1346
0	872
0	1055
2	194
8	46
0	3
16	271
20	1
0	0
0	0
1	9
106	11
0	0
0	0
0	0
0	0
0	0
0	0
0	8609
24	6734
0	3358
14	3530
3	2926
7	8384
54	6715
43	2259
0	2191
18	47
0	60
138	1346
1	38
0	2233
0	14
36	933
4	597
2	632
0	484
4	2859
1	1230
0	2329
11	2897
3	1556
1	2404
53	4253
146	69
1	68
1	50
2	82
0	121
2	398
493	607
4	1017
594	5981
0	2373
0	650
1	3199
0	3266
0	914
3	212
0	5929
2	0
77	27
0	81
17	183
0	23
1	10
2	515
0	191
8	677
11	368
0	135
0	34
3	8
0	0
0	6
0	3
3	1
23	8
0	0
0	16
0	16
0	1
0	16
3	4
0	0
0	0
2	3474
10	495
3	511
0	7604
221	7880
11	147
1	7765
0	7763
8	275
1	2053
3	122
0	814
6	949
0	3021
0	3085
0	2316
8	1776
341	1783
0	561
10	3782
0	186
0	141
4	64
0	2092
0	210
16	568
1	946
1	2077
2	404
0	211
1	1729
1	144
1	133
4	74
61	452
7	28
0	101
0	78
0	23
5	11
0	105
0	118
16	90
0	14566
0	14542
0	74
0	38
0	67
46	80
0	33
1	35
0	38
2	1
0	74
640	133
0	128
9	12
1	0
0	967
2	967
3	104
8	277
3	113
8	236
0	436
0	121
4	151
0	1934
0	2104
0	1938
0	961
4	928
3	271
4	79
9	156
0	0
0	1933
1341	1045
0	502
29	428
0	118
17	110
4	60
0	172
0	172
0	212
0	115
1	124
0	115
10	71
0	11
0	7
0	3
5	0
0	17
0	16
0	2
0	2
0	0
470	19
0	17
0	24
0	23
0	23
0	0
0	0
0	0
0	0
0	0
0	2
0	1
1	2
0	24
0	1
0	1
5	1824
0	0
0	0
0	0
795	10
1	1
0	1
4	3201
6	3203
11	985
0	438
2	651
3	532
0	313
1	611
0	3215
3	24
77	208
533	192
173	103
0	54
0	40
0	14
5	8
399	328
3	158
6	185
3	10
57	250
1	3
0	3
493	519
2	4
13	11
3	6
154	503
51	2066
0	547
41	516
0	447
0	301
48	585
0	443
278	1300
0	79
10	177
1	4129
255	5287
3	1014
0	1402
11	0
1	851
0	608
2	390
1	1866
8180	58
0	326
0	333
0	329
52	332
1	308
0	333
0	53
1	150
0	38
0	0
1	25
0	18
0	0
0	84
0	88
1	8
0	8
0	6
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	2
0	0
0	2
0	0
0	0
0	2639
2	1561
0	125
1	2193
0	1868
86	1015
0	1813
0	1627
0	333
0	818
0	674
0	375
1	422
1	602
0	401
0	281
0	458
0	459
0	458
0	411
1	321
1	106
12	38
3	12
0	35
0	17
2	8
0	2315
7	1444
3	2188
13	249
0	2048
8	1401
5	1667
0	310
13	963
0	1182
3	1193
0	787
0	512
0	298
1	787
0	445
0	574
0	395
0	285
0	91
2	75
0	51
13	170
0	487
0	1337
0	1620
1	1237
0	347
0	195
1	1041
1	819
3	977
0	901
0	1055
0	876
0	285
0	515
2	11
0	163
0	197
0	104
5	771
4	344
5	750
3	38
1	9
0	1420
411	928
10	924
0	12
0	9
1	10
0	3
1	14
98	15
434	17
19	8
26	2
0	0
0	0
0	0
1089	1195
6	1164
2	871
0	812
0	830
0	228
43	494
3	102
0	6
0	465
548	2530
1	688
18	2243
4	1
2	50
4	3310
0	3188
0	83
23	153
0	3317
13	3143
7	193
7	193
0	6446
0	3655
5	4271
0	3675
0	1039
0	118
4	242
0	219
0	192
3	725
0	3801
0	468
0	674
0	513
8	431
256	3868
1	464
22	343
0	3797
0	1619
1	434
0	801
0	950
1	1226
14	472
4	1763
5	7
7	836
12	1788
4	129
0	372
0	1814
0	2
144	6683
0	1454
1	2686
0	2241
0	158
7	1694
0	554
0	1392
1	723
0	6692
10	2397
0	4892
1	5842
13	1343
36	2150
1999	2147
1735	1308
0	1207
0	677
1	757
0	746
0	9
0	702
0	691
0	679
0	0
0	0
0	0
7	190
83	190
0	607
0	182
0	863
6	363
0	62
0	702
0	682
0	539
2	31
80	509
0	697
0	845
0	40
0	608
0	169
0	224
0	42
124	24546
6	643
0	986
0	17897
2	3991
1	18956
0	13296
144	12535
324	29609
1	2215
0	2533
3	73
0	0
0	30
1	6
702	514
2	0
0	65
0	494
57	47
0	0
0	0
162	447
1	318
0	97
3	184
0	252
0	77
0	110
0	0
14	60
15	531
0	164
0	0
0	582
0	481
121	772
8	3
1	746
17	772
1	2906
279	3713
6	3710
0	0
0	0
0	0
41	419
643	2015
0	2006
2	0
0	3937
5	1401
18	2791
11	293
2	3826
0	736
31	353
1	429
1	1771
72	3208
11	660
7	109
0	113
3	113
3	867
12	863
0	621
24	834
0	58
0	15
0	80
0	166
1	16
0	781
0	0
0	0
0	0
0	111
88	42
5	96
0	51
0	105
0	104
1	67
0	47
0	50
13	14
0	27
5	17
0	676
0	701
0	691
0	655
0	667
0	696
0	158
0	381
0	338
7	136
1	40
0	225
0	52
1	23
0	12
0	106
0	179
0	73
0	574
0	0
0	0
0	0
7	340
1	157
0	42
0	46
3	65
